"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,1,5,537,540,-3,831,850,-19,"AA",1141,"N5DBAA","JFK","MIA",153,1089,5,40,2013-01-05 05:00:00
2013,1,5,557,601,-4,858,921,-23,"UA",1030,"N34137","JFK","LAX",333,2475,6,1,2013-01-05 06:00:00
2013,1,5,602,600,2,909,927,-18,"UA",303,"N512UA","JFK","SFO",346,2586,6,0,2013-01-05 06:00:00
2013,1,5,627,630,-3,1127,1140,-13,"AA",413,"N3HBAA","JFK","SJU",195,1598,6,30,2013-01-05 06:00:00
2013,1,5,650,659,-9,955,959,-4,"AA",1815,"N5FAAA","JFK","MCO",149,944,6,59,2013-01-05 06:00:00
2013,1,5,710,715,-5,1024,1045,-21,"AA",443,"N3EYAA","JFK","MIA",153,1089,7,15,2013-01-05 07:00:00
2013,1,5,716,715,1,1028,1035,-7,"AA",825,"N3ANAA","JFK","FLL",156,1069,7,15,2013-01-05 07:00:00
2013,1,5,725,730,-5,1110,1100,10,"UA",799,"N525UA","JFK","SFO",365,2586,7,30,2013-01-05 07:00:00
2013,1,5,744,745,-1,1141,1125,16,"AA",59,"N324AA","JFK","SFO",378,2586,7,45,2013-01-05 07:00:00
2013,1,5,801,805,-4,919,920,-1,"AA",1838,"N5EHAA","JFK","BOS",43,187,8,5,2013-01-05 08:00:00
2013,1,5,805,810,-5,1249,1315,-26,"AA",655,"N5FTAA","JFK","STT",195,1623,8,10,2013-01-05 08:00:00
2013,1,5,836,830,6,1200,1154,6,"UA",112,"N12116","JFK","LAX",346,2475,8,30,2013-01-05 08:00:00
2013,1,5,851,900,-9,1206,1220,-14,"AA",1,"N328AA","JFK","LAX",343,2475,9,0,2013-01-05 09:00:00
2013,1,5,858,900,-2,1208,1215,-7,"AA",647,"N7BFAA","JFK","MIA",149,1089,9,0,2013-01-05 09:00:00
2013,1,5,1013,845,88,1500,1350,70,"AA",1357,"N5FJAA","JFK","SJU",205,1598,8,45,2013-01-05 08:00:00
2013,1,5,1026,1030,-4,1356,1345,11,"AA",415,"N338AA","JFK","MIA",166,1089,10,30,2013-01-05 10:00:00
2013,1,5,1031,1030,1,1341,1340,1,"AA",19,"N322AA","JFK","LAX",348,2475,10,30,2013-01-05 10:00:00
2013,1,5,1057,1100,-3,1404,1425,-21,"UA",642,"N508UA","JFK","SFO",351,2586,11,0,2013-01-05 11:00:00
2013,1,5,1122,1030,52,1444,1355,49,"AA",179,"N327AA","JFK","SFO",362,2586,10,30,2013-01-05 10:00:00
2013,1,5,1128,1130,-2,1434,1445,-11,"UA",362,"N532UA","JFK","LAX",347,2475,11,30,2013-01-05 11:00:00
2013,1,5,1239,1245,-6,1339,1350,-11,"AA",1850,"N3FHAA","JFK","BOS",40,187,12,45,2013-01-05 12:00:00
2013,1,5,1308,1200,68,1621,1510,71,"AA",3,"N329AA","JFK","LAX",346,2475,12,0,2013-01-05 12:00:00
2013,1,5,1346,1345,1,1655,1705,-10,"AA",117,"N336AA","JFK","LAX",350,2475,13,45,2013-01-05 13:00:00
2013,1,5,1356,1240,76,1707,1555,72,"AA",2041,"N5EHAA","JFK","MIA",156,1089,12,40,2013-01-05 12:00:00
2013,1,5,1428,1430,-2,1747,1755,-8,"UA",394,"N555UA","JFK","SFO",356,2586,14,30,2013-01-05 14:00:00
2013,1,5,1446,1450,-4,1737,1755,-18,"AA",1813,"N5FMAA","JFK","MCO",141,944,14,50,2013-01-05 14:00:00
2013,1,5,1457,1455,2,1823,1825,-2,"AA",1769,"N5ETAA","JFK","MIA",158,1089,14,55,2013-01-05 14:00:00
2013,1,5,1527,1530,-3,1858,1855,3,"AA",1039,"N3HNAA","JFK","FLL",176,1069,15,30,2013-01-05 15:00:00
2013,1,5,1535,1540,-5,1854,1900,-6,"UA",243,"N517UA","JFK","LAX",349,2475,15,40,2013-01-05 15:00:00
2013,1,5,1539,1530,9,1908,1910,-2,"AA",85,"N385AA","JFK","SFO",361,2586,15,30,2013-01-05 15:00:00
2013,1,5,1539,1545,-6,1854,1910,-16,"AA",133,"N332AA","JFK","LAX",340,2475,15,45,2013-01-05 15:00:00
2013,1,5,1558,1600,-2,1912,1915,-3,"AA",565,"N3CAAA","JFK","DFW",225,1391,16,0,2013-01-05 16:00:00
2013,1,5,1602,1550,12,2047,2050,-3,"AA",1635,"N615AA","JFK","SJU",192,1598,15,50,2013-01-05 15:00:00
2013,1,5,1641,1645,-4,1937,2005,-28,"AA",181,"N323AA","JFK","LAX",335,2475,16,45,2013-01-05 16:00:00
2013,1,5,1651,1650,1,1759,1820,-21,"AA",1790,"N3HPAA","JFK","BOS",38,187,16,50,2013-01-05 16:00:00
2013,1,5,1656,1700,-4,1938,1955,-17,"AA",257,"N3AHAA","JFK","LAS",319,2248,17,0,2013-01-05 17:00:00
2013,1,5,1656,1700,-4,1932,1950,-18,"AA",575,"N5DRAA","JFK","EGE",260,1747,17,0,2013-01-05 17:00:00
2013,1,5,1704,1710,-6,2050,2015,35,"AA",695,"N3ASAA","JFK","AUS",259,1521,17,10,2013-01-05 17:00:00
2013,1,5,1717,1720,-3,1852,1915,-23,"AA",1351,"N3DBAA","JFK","ORD",134,740,17,20,2013-01-05 17:00:00
2013,1,5,1726,1725,1,2015,2040,-25,"AA",145,"N373AA","JFK","SAN",332,2446,17,25,2013-01-05 17:00:00
2013,1,5,1731,1725,6,2045,2055,-10,"UA",512,"N505UA","JFK","SFO",360,2586,17,25,2013-01-05 17:00:00
2013,1,5,1735,1729,6,2041,2049,-8,"AA",543,"N357AA","JFK","MIA",163,1089,17,29,2013-01-05 17:00:00
2013,1,5,1827,1830,-3,2128,2205,-37,"AA",269,"N3ANAA","JFK","SEA",341,2422,18,30,2013-01-05 18:00:00
2013,1,5,1857,1900,-3,2218,2220,-2,"UA",808,"N557UA","JFK","LAX",344,2475,19,0,2013-01-05 19:00:00
2013,1,5,1903,1905,-2,2221,2225,-4,"AA",21,"N335AA","JFK","LAX",350,2475,19,5,2013-01-05 19:00:00
2013,1,5,1941,1940,1,2245,2240,5,"AA",1787,"N3FJAA","JFK","TPA",162,1005,19,40,2013-01-05 19:00:00
2013,1,5,2011,2015,-4,2116,2130,-14,"AA",1762,"N3HLAA","JFK","BOS",32,187,20,15,2013-01-05 20:00:00
2013,1,5,2014,1855,79,50,2355,55,"AA",1613,"N5BRAA","JFK","SJU",191,1598,18,55,2013-01-05 18:00:00
2013,1,5,2146,2135,11,100,50,10,"AA",185,"N320AA","JFK","LAX",346,2475,21,35,2013-01-05 21:00:00
2013,1,6,534,540,-6,855,850,5,"AA",1141,"N612AA","JFK","MIA",170,1089,5,40,2013-01-06 05:00:00
2013,1,6,555,559,-4,930,930,0,"UA",691,"N512UA","JFK","SFO",352,2586,5,59,2013-01-06 05:00:00
2013,1,6,626,630,-4,1154,1140,14,"AA",413,"N3HBAA","JFK","SJU",197,1598,6,30,2013-01-06 06:00:00
2013,1,6,654,659,-5,947,959,-12,"AA",1815,"N5BVAA","JFK","MCO",149,944,6,59,2013-01-06 06:00:00
2013,1,6,708,715,-7,1057,1045,12,"AA",443,"N3CEAA","JFK","MIA",164,1089,7,15,2013-01-06 07:00:00
2013,1,6,711,715,-4,1037,1035,2,"AA",825,"N3HNAA","JFK","FLL",169,1069,7,15,2013-01-06 07:00:00
2013,1,6,730,730,0,1053,1100,-7,"AA",33,"N329AA","JFK","LAX",354,2475,7,30,2013-01-06 07:00:00
2013,1,6,743,745,-2,1119,1125,-6,"AA",59,"N323AA","JFK","SFO",368,2586,7,45,2013-01-06 07:00:00
2013,1,6,755,800,-5,1119,1125,-6,"UA",397,"N517UA","JFK","SFO",359,2586,8,0,2013-01-06 08:00:00
2013,1,6,806,810,-4,1256,1315,-19,"AA",655,"N5FFAA","JFK","STT",199,1623,8,10,2013-01-06 08:00:00
2013,1,6,807,810,-3,914,925,-11,"AA",1838,"N3HPAA","JFK","BOS",42,187,8,10,2013-01-06 08:00:00
2013,1,6,838,830,8,1159,1154,5,"UA",112,"N12116","JFK","LAX",332,2475,8,30,2013-01-06 08:00:00
2013,1,6,850,845,5,1402,1350,12,"AA",1357,"N5FMAA","JFK","SJU",206,1598,8,45,2013-01-06 08:00:00
2013,1,6,904,900,4,1228,1220,8,"AA",647,"N5EGAA","JFK","MIA",165,1089,9,0,2013-01-06 09:00:00
2013,1,6,905,900,5,1234,1220,14,"AA",1,"N327AA","JFK","LAX",344,2475,9,0,2013-01-06 09:00:00
2013,1,6,1021,1030,-9,1328,1355,-27,"AA",179,"N335AA","JFK","SFO",345,2586,10,30,2013-01-06 10:00:00
2013,1,6,1027,1030,-3,1335,1340,-5,"AA",19,"N328AA","JFK","LAX",344,2475,10,30,2013-01-06 10:00:00
2013,1,6,1053,1100,-7,1353,1425,-32,"UA",642,"N508UA","JFK","SFO",347,2586,11,0,2013-01-06 11:00:00
2013,1,6,1129,1130,-1,1435,1437,-2,"UA",703,"N554UA","JFK","LAX",346,2475,11,30,2013-01-06 11:00:00
2013,1,6,1158,1200,-2,1503,1510,-7,"AA",3,"N324AA","JFK","LAX",344,2475,12,0,2013-01-06 12:00:00
2013,1,6,1237,1245,-8,1334,1350,-16,"AA",1850,"N3HPAA","JFK","BOS",38,187,12,45,2013-01-06 12:00:00
2013,1,6,1243,1240,3,1551,1555,-4,"AA",2041,"N615AA","JFK","MIA",164,1089,12,40,2013-01-06 12:00:00
2013,1,6,1342,1345,-3,1704,1705,-1,"AA",117,"N322AA","JFK","LAX",342,2475,13,45,2013-01-06 13:00:00
2013,1,6,1426,1430,-4,1733,1755,-22,"UA",560,"N518UA","JFK","SFO",348,2586,14,30,2013-01-06 14:00:00
2013,1,6,1445,1450,-5,1734,1755,-21,"AA",1813,"N5EUAA","JFK","MCO",144,944,14,50,2013-01-06 14:00:00
2013,1,6,1451,1455,-4,1853,1825,28,"AA",1769,"N5BVAA","JFK","MIA",161,1089,14,55,2013-01-06 14:00:00
2013,1,6,1526,1530,-4,1937,1855,42,"AA",1039,"N3FHAA","JFK","FLL",173,1069,15,30,2013-01-06 15:00:00
2013,1,6,1530,1530,0,1844,1854,-10,"UA",161,"N14102","JFK","LAX",328,2475,15,30,2013-01-06 15:00:00
2013,1,6,1544,1545,-1,1851,1910,-19,"AA",133,"N338AA","JFK","LAX",332,2475,15,45,2013-01-06 15:00:00
2013,1,6,1546,1550,-4,2048,2050,-2,"AA",1635,"N5CYAA","JFK","SJU",201,1598,15,50,2013-01-06 15:00:00
2013,1,6,1604,1600,4,1906,1915,-9,"AA",565,"N3CLAA","JFK","DFW",211,1391,16,0,2013-01-06 16:00:00
2013,1,6,1609,1530,39,1936,1910,26,"AA",85,"N364AA","JFK","SFO",350,2586,15,30,2013-01-06 15:00:00
2013,1,6,1643,1645,-2,1952,2005,-13,"AA",181,"N320AA","JFK","LAX",338,2475,16,45,2013-01-06 16:00:00
2013,1,6,1649,1650,-1,1744,1820,-36,"AA",1790,"N3AVAA","JFK","BOS",33,187,16,50,2013-01-06 16:00:00
2013,1,6,1701,1700,1,1943,1955,-12,"AA",257,"N3GEAA","JFK","LAS",317,2248,17,0,2013-01-06 17:00:00
2013,1,6,1707,1710,-3,2001,2015,-14,"AA",695,"N3HPAA","JFK","AUS",216,1521,17,10,2013-01-06 17:00:00
2013,1,6,1716,1700,16,1953,1950,3,"AA",575,"N5DSAA","JFK","EGE",255,1747,17,0,2013-01-06 17:00:00
2013,1,6,1720,1725,-5,2037,2050,-13,"UA",512,"N532UA","JFK","SFO",353,2586,17,25,2013-01-06 17:00:00
2013,1,6,1743,1720,23,1923,1915,8,"AA",1351,"N3DCAA","JFK","ORD",121,740,17,20,2013-01-06 17:00:00
2013,1,6,1746,1751,-5,2041,2103,-22,"UA",535,"N557UA","JFK","LAX",334,2475,17,51,2013-01-06 17:00:00
2013,1,6,1749,1745,4,2125,2120,5,"AA",177,"N325AA","JFK","SFO",354,2586,17,45,2013-01-06 17:00:00
2013,1,6,1758,1725,33,2048,2040,8,"AA",145,"N363AA","JFK","SAN",323,2446,17,25,2013-01-06 17:00:00
2013,1,6,1803,1729,34,2128,2049,39,"AA",543,"N354AA","JFK","MIA",170,1089,17,29,2013-01-06 17:00:00
2013,1,6,1827,1830,-3,2201,2205,-4,"AA",269,"N3HNAA","JFK","SEA",354,2422,18,30,2013-01-06 18:00:00
2013,1,6,1829,1830,-1,2141,2202,-21,"UA",272,"N505UA","JFK","SFO",336,2586,18,30,2013-01-06 18:00:00
2013,1,6,1853,1855,-2,22,2355,27,"AA",1613,"N5EBAA","JFK","SJU",203,1598,18,55,2013-01-06 18:00:00
2013,1,6,1856,1905,-9,2207,2225,-18,"AA",21,"N339AA","JFK","LAX",320,2475,19,5,2013-01-06 19:00:00
2013,1,6,1936,1940,-4,2244,2240,4,"AA",1787,"N3GMAA","JFK","TPA",170,1005,19,40,2013-01-06 19:00:00
2013,1,6,2021,2025,-4,2253,2329,-36,"UA",771,"N512UA","JFK","LAX",305,2475,20,25,2013-01-06 20:00:00
2013,1,6,2028,2015,13,2131,2130,1,"AA",1762,"N3EUAA","JFK","BOS",42,187,20,15,2013-01-06 20:00:00
2013,1,6,2141,2135,6,50,50,0,"AA",185,"N329AA","JFK","LAX",343,2475,21,35,2013-01-06 21:00:00
2013,1,7,531,540,-9,827,850,-23,"AA",1141,"N5DTAA","JFK","MIA",154,1089,5,40,2013-01-07 05:00:00
2013,1,7,556,600,-4,908,925,-17,"UA",303,"N555UA","JFK","SFO",341,2586,6,0,2013-01-07 06:00:00
2013,1,7,620,601,19,902,918,-16,"UA",1030,"N57857","JFK","LAX",319,2475,6,1,2013-01-07 06:00:00
2013,1,7,628,630,-2,1125,1140,-15,"AA",413,"N3CEAA","JFK","SJU",203,1598,6,30,2013-01-07 06:00:00
2013,1,7,708,715,-7,1048,1040,8,"UA",799,"N554UA","JFK","SFO",339,2586,7,15,2013-01-07 07:00:00
2013,1,7,711,715,-4,1038,1045,-7,"AA",443,"N3JLAA","JFK","MIA",161,1089,7,15,2013-01-07 07:00:00
2013,1,7,715,715,0,1025,1035,-10,"AA",825,"N3HBAA","JFK","FLL",160,1069,7,15,2013-01-07 07:00:00
2013,1,7,718,659,19,1021,959,22,"AA",1815,"N628AA","JFK","MCO",142,944,6,59,2013-01-07 06:00:00
2013,1,7,724,730,-6,1008,1100,-52,"AA",33,"N328AA","JFK","LAX",312,2475,7,30,2013-01-07 07:00:00
2013,1,7,741,745,-4,1041,1125,-44,"AA",59,"N320AA","JFK","SFO",334,2586,7,45,2013-01-07 07:00:00
2013,1,7,759,800,-1,1100,1125,-25,"UA",397,"N557UA","JFK","SFO",338,2586,8,0,2013-01-07 08:00:00
2013,1,7,801,810,-9,1315,1315,0,"AA",655,"N5FAAA","JFK","STT",212,1623,8,10,2013-01-07 08:00:00
2013,1,7,810,810,0,915,925,-10,"AA",1838,"N3AVAA","JFK","BOS",38,187,8,10,2013-01-07 08:00:00
2013,1,7,843,845,-2,1347,1350,-3,"AA",1357,"N5EUAA","JFK","SJU",205,1598,8,45,2013-01-07 08:00:00
2013,1,7,856,900,-4,1209,1220,-11,"AA",647,"N5EGAA","JFK","MIA",156,1089,9,0,2013-01-07 09:00:00
2013,1,7,904,900,4,1203,1220,-17,"AA",1,"N335AA","JFK","LAX",316,2475,9,0,2013-01-07 09:00:00
2013,1,7,1021,1030,-9,1311,1355,-44,"AA",179,"N325AA","JFK","SFO",327,2586,10,30,2013-01-07 10:00:00
2013,1,7,1100,1100,0,1415,1425,-10,"UA",642,"N532UA","JFK","SFO",347,2586,11,0,2013-01-07 11:00:00
2013,1,7,1123,1130,-7,1405,1445,-40,"UA",703,"N508UA","JFK","LAX",320,2475,11,30,2013-01-07 11:00:00
2013,1,7,1153,1200,-7,1425,1510,-45,"AA",3,"N336AA","JFK","LAX",306,2475,12,0,2013-01-07 12:00:00
2013,1,7,1157,1030,87,1458,1340,78,"AA",19,"N327AA","JFK","LAX",335,2475,10,30,2013-01-07 10:00:00
2013,1,7,1234,1245,-11,1330,1350,-20,"AA",1850,"N3AVAA","JFK","BOS",34,187,12,45,2013-01-07 12:00:00
2013,1,7,1238,1240,-2,1531,1555,-24,"AA",2041,"N5CYAA","JFK","MIA",155,1089,12,40,2013-01-07 12:00:00
2013,1,7,1323,830,293,1604,1154,250,"UA",112,"N12116","JFK","LAX",311,2475,8,30,2013-01-07 08:00:00
2013,1,7,1344,1345,-1,1648,1705,-17,"AA",117,"N332AA","JFK","LAX",337,2475,13,45,2013-01-07 13:00:00
2013,1,7,1429,1429,0,1733,1754,-21,"UA",257,"N517UA","JFK","SFO",337,2586,14,29,2013-01-07 14:00:00
2013,1,7,1444,1450,-6,1740,1755,-15,"AA",1813,"N5FSAA","JFK","MCO",141,944,14,50,2013-01-07 14:00:00
2013,1,7,1453,1455,-2,1811,1825,-14,"AA",1769,"N5FJAA","JFK","MIA",153,1089,14,55,2013-01-07 14:00:00
2013,1,7,1527,1530,-3,1948,1855,53,"AA",1039,"N3ELAA","JFK","FLL",159,1069,15,30,2013-01-07 15:00:00
2013,1,7,1534,1530,4,1850,1910,-20,"AA",85,"N373AA","JFK","SFO",347,2586,15,30,2013-01-07 15:00:00
2013,1,7,1545,1545,0,1830,1910,-40,"AA",133,"N338AA","JFK","LAX",322,2475,15,45,2013-01-07 15:00:00
2013,1,7,1547,1540,7,1859,1900,-1,"UA",161,"N14102","JFK","LAX",328,2475,15,40,2013-01-07 15:00:00
2013,1,7,1600,1600,0,1842,1915,-33,"AA",565,"N3CHAA","JFK","DFW",196,1391,16,0,2013-01-07 16:00:00
2013,1,7,1636,1550,46,2159,2050,69,"AA",1635,"N628AA","JFK","SJU",197,1598,15,50,2013-01-07 15:00:00
2013,1,7,1650,1645,5,1940,2005,-25,"AA",181,"N329AA","JFK","LAX",322,2475,16,45,2013-01-07 16:00:00
2013,1,7,1651,1700,-9,1926,1955,-29,"AA",257,"N3CJAA","JFK","LAS",302,2248,17,0,2013-01-07 17:00:00
2013,1,7,1659,1650,9,1826,1820,6,"AA",1790,"N3ANAA","JFK","BOS",33,187,16,50,2013-01-07 16:00:00
2013,1,7,1700,1700,0,1949,1950,-1,"AA",575,"N5DNAA","JFK","EGE",247,1747,17,0,2013-01-07 17:00:00
2013,1,7,1705,1710,-5,2014,2015,-1,"AA",695,"N3AVAA","JFK","AUS",219,1521,17,10,2013-01-07 17:00:00
2013,1,7,1721,1720,1,1905,1915,-10,"AA",1351,"N3BBAA","JFK","ORD",130,740,17,20,2013-01-07 17:00:00
2013,1,7,1726,1725,1,2021,2040,-19,"AA",145,"N3HBAA","JFK","SAN",326,2446,17,25,2013-01-07 17:00:00
2013,1,7,1728,1725,3,2056,2050,6,"UA",512,"N518UA","JFK","SFO",351,2586,17,25,2013-01-07 17:00:00
2013,1,7,1730,1729,1,2038,2049,-11,"AA",543,"N356AA","JFK","MIA",149,1089,17,29,2013-01-07 17:00:00
2013,1,7,1750,1753,-3,2057,2105,-8,"UA",535,"N512UA","JFK","LAX",330,2475,17,53,2013-01-07 17:00:00
2013,1,7,1752,1745,7,2107,2120,-13,"AA",177,"N324AA","JFK","SFO",344,2586,17,45,2013-01-07 17:00:00
2013,1,7,1826,1830,-4,2143,2202,-19,"UA",272,"N505UA","JFK","SFO",351,2586,18,30,2013-01-07 18:00:00
2013,1,7,1846,1830,16,2216,2205,11,"AA",269,"N3JLAA","JFK","SEA",359,2422,18,30,2013-01-07 18:00:00
2013,1,7,1900,1905,-5,2133,2225,-52,"AA",21,"N339AA","JFK","LAX",310,2475,19,5,2013-01-07 19:00:00
2013,1,7,1909,1855,14,7,2355,12,"AA",1613,"N5DSAA","JFK","SJU",198,1598,18,55,2013-01-07 18:00:00
2013,1,7,1934,1940,-6,2223,2240,-17,"AA",1787,"N3FHAA","JFK","TPA",149,1005,19,40,2013-01-07 19:00:00
2013,1,7,2014,2015,-1,2119,2130,-11,"AA",1762,"N3JRAA","JFK","BOS",37,187,20,15,2013-01-07 20:00:00
2013,1,7,2022,2025,-3,2250,2329,-39,"UA",771,"N555UA","JFK","LAX",309,2475,20,25,2013-01-07 20:00:00
2013,1,7,2134,2135,-1,19,50,-31,"AA",185,"N328AA","JFK","LAX",323,2475,21,35,2013-01-07 21:00:00
2013,1,8,531,540,-9,826,850,-24,"AA",1141,"N618AA","JFK","MIA",155,1089,5,40,2013-01-08 05:00:00
2013,1,8,558,601,-3,850,918,-28,"UA",1030,"N12116","JFK","LAX",324,2475,6,1,2013-01-08 06:00:00
2013,1,8,613,600,13,1040,925,75,"UA",303,"N554UA","JFK","SFO",359,2586,6,0,2013-01-08 06:00:00
2013,1,8,631,630,1,1128,1140,-12,"AA",413,"N3ELAA","JFK","SJU",200,1598,6,30,2013-01-08 06:00:00
2013,1,8,657,659,-2,949,959,-10,"AA",1815,"N329AA","JFK","MCO",143,944,6,59,2013-01-08 06:00:00
2013,1,8,708,715,-7,1028,1035,-7,"AA",825,"N3ANAA","JFK","FLL",160,1069,7,15,2013-01-08 07:00:00
2013,1,8,713,715,-2,1029,1045,-16,"AA",443,"N336AA","JFK","MIA",151,1089,7,15,2013-01-08 07:00:00
2013,1,8,714,715,-1,1045,1040,5,"UA",799,"N532UA","JFK","SFO",354,2586,7,15,2013-01-08 07:00:00
2013,1,8,729,730,-1,1036,1100,-24,"AA",33,"N335AA","JFK","LAX",330,2475,7,30,2013-01-08 07:00:00
2013,1,8,741,745,-4,1058,1125,-27,"AA",59,"N327AA","JFK","SFO",351,2586,7,45,2013-01-08 07:00:00
2013,1,8,759,800,-1,1116,1125,-9,"UA",397,"N557UA","JFK","SFO",355,2586,8,0,2013-01-08 08:00:00
2013,1,8,807,810,-3,1252,1315,-23,"AA",655,"N5EUAA","JFK","STT",204,1623,8,10,2013-01-08 08:00:00
2013,1,8,807,810,-3,909,925,-16,"AA",1838,"N3GTAA","JFK","BOS",38,187,8,10,2013-01-08 08:00:00
2013,1,8,837,830,7,1141,1154,-13,"UA",112,"N14107","JFK","LAX",320,2475,8,30,2013-01-08 08:00:00
2013,1,8,846,845,1,1401,1350,11,"AA",1357,"N5FSAA","JFK","SJU",206,1598,8,45,2013-01-08 08:00:00
2013,1,8,853,900,-7,1209,1220,-11,"AA",1,"N323AA","JFK","LAX",341,2475,9,0,2013-01-08 09:00:00
2013,1,8,1030,1030,0,1344,1355,-11,"AA",179,"N384AA","JFK","SFO",356,2586,10,30,2013-01-08 10:00:00
2013,1,8,1039,900,99,1347,1220,87,"AA",647,"N633AA","JFK","MIA",163,1089,9,0,2013-01-08 09:00:00
2013,1,8,1057,1100,-3,1416,1425,-9,"UA",816,"N518UA","JFK","SFO",358,2586,11,0,2013-01-08 11:00:00
2013,1,8,1138,1030,68,1428,1340,48,"AA",19,"N319AA","JFK","LAX",330,2475,10,30,2013-01-08 10:00:00
2013,1,8,1145,1130,15,1449,1445,4,"UA",703,"N512UA","JFK","LAX",341,2475,11,30,2013-01-08 11:00:00
2013,1,8,1154,1200,-6,1451,1510,-19,"AA",3,"N320AA","JFK","LAX",334,2475,12,0,2013-01-08 12:00:00
2013,1,8,1235,1245,-10,1335,1350,-15,"AA",1850,"N3GTAA","JFK","BOS",38,187,12,45,2013-01-08 12:00:00
2013,1,8,1338,1345,-7,1652,1705,-13,"AA",117,"N325AA","JFK","LAX",347,2475,13,45,2013-01-08 13:00:00
2013,1,8,1348,1240,68,1639,1555,44,"AA",2041,"N5DSAA","JFK","MIA",153,1089,12,40,2013-01-08 12:00:00
2013,1,8,1429,1429,0,1753,1754,-1,"UA",257,"N508UA","JFK","SFO",359,2586,14,29,2013-01-08 14:00:00
2013,1,8,1447,1450,-3,1738,1755,-17,"AA",1813,"N5EAAA","JFK","MCO",144,944,14,50,2013-01-08 14:00:00
2013,1,8,1451,1455,-4,1800,1825,-25,"AA",1769,"N5FTAA","JFK","MIA",159,1089,14,55,2013-01-08 14:00:00
2013,1,8,1533,1530,3,1916,1910,6,"AA",85,"N361AA","JFK","SFO",367,2586,15,30,2013-01-08 15:00:00
2013,1,8,1546,1545,1,1851,1910,-19,"AA",133,"N324AA","JFK","LAX",341,2475,15,45,2013-01-08 15:00:00
2013,1,8,1548,1540,8,1842,1900,-18,"UA",161,"N12125","JFK","LAX",331,2475,15,40,2013-01-08 15:00:00
2013,1,8,1554,1550,4,2029,2050,-21,"AA",1635,"N5DUAA","JFK","SJU",193,1598,15,50,2013-01-08 15:00:00
2013,1,8,1557,1530,27,1923,1855,28,"AA",1039,"N3ANAA","JFK","FLL",175,1069,15,30,2013-01-08 15:00:00
2013,1,8,1648,1650,-2,1755,1820,-25,"AA",1790,"N3ABAA","JFK","BOS",40,187,16,50,2013-01-08 16:00:00
2013,1,8,1700,1700,0,1942,1955,-13,"AA",257,"N3JAAA","JFK","LAS",322,2248,17,0,2013-01-08 17:00:00
2013,1,8,1705,1700,5,1949,1950,-1,"AA",575,"N5EBAA","JFK","EGE",262,1747,17,0,2013-01-08 17:00:00
2013,1,8,1708,1710,-2,2050,2015,35,"AA",695,"N3GTAA","JFK","AUS",260,1521,17,10,2013-01-08 17:00:00
2013,1,8,1715,1600,75,2024,1915,69,"AA",565,"N3BNAA","JFK","DFW",217,1391,16,0,2013-01-08 16:00:00
2013,1,8,1716,1645,31,2018,2005,13,"AA",181,"N336AA","JFK","LAX",342,2475,16,45,2013-01-08 16:00:00
2013,1,8,1718,1720,-2,1900,1915,-15,"AA",1351,"N3ALAA","JFK","ORD",130,740,17,20,2013-01-08 17:00:00
2013,1,8,1721,1725,-4,2041,2050,-9,"UA",512,"N517UA","JFK","SFO",358,2586,17,25,2013-01-08 17:00:00
2013,1,8,1724,1725,-1,2032,2040,-8,"AA",145,"N3HBAA","JFK","SAN",338,2446,17,25,2013-01-08 17:00:00
2013,1,8,1735,1730,5,2051,2050,1,"AA",543,"N385AA","JFK","MIA",154,1089,17,30,2013-01-08 17:00:00
2013,1,8,1745,1745,0,2110,2120,-10,"AA",177,"N338AA","JFK","SFO",361,2586,17,45,2013-01-08 17:00:00
2013,1,8,1752,1753,-1,2105,2105,0,"UA",535,"N555UA","JFK","LAX",349,2475,17,53,2013-01-08 17:00:00
2013,1,8,1826,1830,-4,2207,2202,5,"UA",272,"N505UA","JFK","SFO",356,2586,18,30,2013-01-08 18:00:00
2013,1,8,1829,1830,-1,2201,2205,-4,"AA",269,"N3BKAA","JFK","SEA",359,2422,18,30,2013-01-08 18:00:00
2013,1,8,1851,1855,-4,2326,2355,-29,"AA",1613,"N5CDAA","JFK","SJU",191,1598,18,55,2013-01-08 18:00:00
2013,1,8,1859,1905,-6,2158,2225,-27,"AA",21,"N322AA","JFK","LAX",337,2475,19,5,2013-01-08 19:00:00
2013,1,8,1938,1940,-2,2240,2240,0,"AA",1787,"N3JNAA","JFK","TPA",160,1005,19,40,2013-01-08 19:00:00
2013,1,8,2015,2015,0,2112,2130,-18,"AA",1762,"N3JRAA","JFK","BOS",39,187,20,15,2013-01-08 20:00:00
2013,1,8,2020,2025,-5,2338,2329,9,"UA",771,"N510UA","JFK","LAX",351,2475,20,25,2013-01-08 20:00:00
2013,1,8,2130,2135,-5,114,50,24,"AA",185,"N328AA","JFK","LAX",376,2475,21,35,2013-01-08 21:00:00
2013,1,9,533,540,-7,823,850,-27,"AA",1141,"N5CSAA","JFK","MIA",148,1089,5,40,2013-01-09 05:00:00
2013,1,9,555,600,-5,950,925,25,"UA",303,"N532UA","JFK","SFO",383,2586,6,0,2013-01-09 06:00:00
2013,1,9,604,601,3,926,918,8,"UA",1030,"N14120","JFK","LAX",354,2475,6,1,2013-01-09 06:00:00
